epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
370,42808.5,0.20072,0.40401,0.13439,0.87601,0.81557,0.86172,0.6025,0.31032,0.53956,0.10587,0.0026938,0.0026938,0.0026938
371,42924.2,0.19567,0.41153,0.12903,0.88991,0.78645,0.85932,0.59607,0.3126,0.53446,0.1093,0.002674,0.002674,0.002674
372,43039.9,0.19352,0.41033,0.13009,0.88017,0.78579,0.84236,0.58767,0.31485,0.54738,0.11058,0.0026542,0.0026542,0.0026542
373,43155.5,0.20463,0.42131,0.1301,0.87652,0.80436,0.83482,0.5816,0.32904,0.55013,0.11512,0.0026344,0.0026344,0.0026344
374,43270.8,0.20293,0.44098,0.14118,0.85963,0.81726,0.85448,0.59017,0.32749,0.54765,0.11341,0.0026146,0.0026146,0.0026146
375,43386.5,0.20774,0.43908,0.13312,0.85991,0.80014,0.85323,0.59335,0.3155,0.54926,0.10997,0.0025948,0.0025948,0.0025948
376,43502.1,0.20039,0.41401,0.13713,0.8617,0.79713,0.8493,0.59259,0.31543,0.54521,0.10995,0.002575,0.002575,0.002575
377,43617.6,0.19465,0.40187,0.13369,0.85953,0.79348,0.85371,0.59656,0.31716,0.56286,0.1099,0.0025552,0.0025552,0.0025552
378,43733.3,0.20518,0.42122,0.12899,0.82613,0.81925,0.86144,0.59753,0.32009,0.55174,0.11239,0.0025354,0.0025354,0.0025354
379,43848.9,0.20089,0.41264,0.13683,0.83656,0.81623,0.84444,0.58742,0.3237,0.55957,0.11226,0.0025156,0.0025156,0.0025156
380,43964.7,0.19681,0.42083,0.13022,0.8317,0.81956,0.85089,0.58742,0.32863,0.55427,0.11473,0.0024958,0.0024958,0.0024958
381,44080.3,0.20277,0.42335,0.12855,0.8702,0.80567,0.84921,0.59171,0.32799,0.56478,0.11886,0.002476,0.002476,0.002476
382,44195.5,0.19382,0.42173,0.13412,0.85416,0.80121,0.84114,0.58856,0.32658,0.58116,0.11622,0.0024562,0.0024562,0.0024562
383,44310.9,0.20007,0.42218,0.13619,0.86545,0.79386,0.84161,0.5879,0.32652,0.5631,0.11505,0.0024364,0.0024364,0.0024364
384,44426.6,0.19881,0.4048,0.13994,0.83722,0.78463,0.84231,0.58348,0.32288,0.5568,0.12122,0.0024166,0.0024166,0.0024166
385,44542.5,0.20852,0.39097,0.13906,0.83002,0.81,0.83395,0.592,0.31234,0.57582,0.10865,0.0023968,0.0023968,0.0023968
386,44658.3,0.20153,0.40217,0.13679,0.84549,0.79913,0.82662,0.59091,0.32116,0.58284,0.11405,0.002377,0.002377,0.002377
387,44773.9,0.19718,0.41686,0.13916,0.85827,0.79385,0.83633,0.58908,0.32444,0.57466,0.11247,0.0023572,0.0023572,0.0023572
388,44889.1,0.19799,0.3944,0.13627,0.84388,0.79566,0.84063,0.59167,0.32235,0.56323,0.11238,0.0023374,0.0023374,0.0023374
389,45004.8,0.19124,0.40435,0.1267,0.82821,0.78757,0.82661,0.58563,0.32121,0.57214,0.11144,0.0023176,0.0023176,0.0023176
390,45120.5,0.19438,0.37494,0.12933,0.81897,0.7874,0.82187,0.58139,0.31174,0.60432,0.10571,0.0022978,0.0022978,0.0022978
391,45236,0.19919,0.41127,0.13462,0.8497,0.76835,0.82893,0.57991,0.30974,0.59786,0.10268,0.002278,0.002278,0.002278
392,45351.5,0.18914,0.41574,0.13197,0.79985,0.80783,0.83106,0.57897,0.31124,0.58119,0.10322,0.0022582,0.0022582,0.0022582
393,45467,0.18962,0.41916,0.12644,0.85868,0.76867,0.82319,0.58006,0.31133,0.57795,0.10432,0.0022384,0.0022384,0.0022384
394,45582.5,0.19284,0.39147,0.13173,0.85812,0.79629,0.82878,0.58612,0.31665,0.56008,0.10874,0.0022186,0.0022186,0.0022186
395,45698.1,0.18903,0.39743,0.1282,0.83662,0.79498,0.82984,0.58454,0.31693,0.58308,0.11001,0.0021988,0.0021988,0.0021988
396,45813.7,0.18946,0.38678,0.12367,0.84413,0.78688,0.82655,0.58261,0.31831,0.60263,0.1116,0.002179,0.002179,0.002179
397,45929.4,0.19867,0.40102,0.13318,0.83133,0.78081,0.83209,0.58482,0.32084,0.58701,0.11222,0.0021592,0.0021592,0.0021592
398,46045,0.18963,0.39886,0.13343,0.8363,0.80357,0.83837,0.5858,0.32891,0.56276,0.11652,0.0021394,0.0021394,0.0021394
399,46161,0.18593,0.39709,0.13018,0.85269,0.8068,0.84745,0.5941,0.32578,0.56726,0.11223,0.0021196,0.0021196,0.0021196
400,46276.9,0.18902,0.41409,0.13031,0.86043,0.7787,0.83905,0.59429,0.3272,0.56207,0.11772,0.0020998,0.0020998,0.0020998
401,46392.8,0.19301,0.40387,0.13173,0.8583,0.77144,0.8355,0.58687,0.3326,0.57553,0.11701,0.00208,0.00208,0.00208
402,46508.5,0.19758,0.39806,0.13992,0.86713,0.78141,0.84076,0.5859,0.33348,0.57337,0.11671,0.0020602,0.0020602,0.0020602
403,46624.1,0.20553,0.39961,0.13732,0.83466,0.81291,0.84831,0.59422,0.32492,0.57841,0.11134,0.0020404,0.0020404,0.0020404
404,46739.4,0.19364,0.41177,0.1283,0.79348,0.84139,0.84815,0.59339,0.32657,0.59389,0.11308,0.0020206,0.0020206,0.0020206
405,46854.8,0.19216,0.41813,0.1258,0.87155,0.76218,0.84846,0.59,0.32245,0.58409,0.11309,0.0020008,0.0020008,0.0020008
406,46970.1,0.19067,0.40489,0.12897,0.82564,0.80976,0.84528,0.59208,0.31636,0.58586,0.11023,0.001981,0.001981,0.001981
407,47085.4,0.18046,0.38016,0.12217,0.87178,0.77762,0.84311,0.59629,0.32013,0.5694,0.1127,0.0019612,0.0019612,0.0019612
408,47201.2,0.19352,0.41203,0.13899,0.85735,0.79146,0.84661,0.59656,0.32076,0.57137,0.11292,0.0019414,0.0019414,0.0019414
409,47317.2,0.18842,0.41129,0.12612,0.84994,0.80273,0.84999,0.60218,0.32211,0.5786,0.11388,0.0019216,0.0019216,0.0019216
410,47432.3,0.19339,0.4173,0.13002,0.84528,0.79176,0.84827,0.59484,0.32351,0.56209,0.11384,0.0019018,0.0019018,0.0019018
411,47547.8,0.18263,0.39773,0.12885,0.81167,0.82979,0.84363,0.60022,0.3184,0.5668,0.11284,0.001882,0.001882,0.001882
412,47663.3,0.18249,0.39315,0.12457,0.81598,0.80585,0.84229,0.59195,0.31859,0.57783,0.11078,0.0018622,0.0018622,0.0018622
413,47778.4,0.19122,0.40444,0.12987,0.84355,0.78175,0.84871,0.59985,0.31742,0.58504,0.10928,0.0018424,0.0018424,0.0018424
414,47893.9,0.19369,0.40562,0.13569,0.90235,0.76884,0.85807,0.60037,0.31268,0.5825,0.1069,0.0018226,0.0018226,0.0018226
415,48009.6,0.18947,0.40452,0.12371,0.82162,0.82992,0.86124,0.60462,0.32003,0.57585,0.11176,0.0018028,0.0018028,0.0018028
416,48125.6,0.1778,0.38154,0.1283,0.88068,0.79769,0.85551,0.60069,0.31848,0.56016,0.11093,0.001783,0.001783,0.001783
417,48241.4,0.18045,0.39964,0.12159,0.87142,0.80617,0.84885,0.59625,0.32095,0.55671,0.11228,0.0017632,0.0017632,0.0017632
418,48357.1,0.18503,0.38375,0.12992,0.8552,0.81328,0.84361,0.59381,0.31566,0.57383,0.1096,0.0017434,0.0017434,0.0017434
419,48472.7,0.1806,0.38567,0.12644,0.84832,0.81147,0.8377,0.59211,0.31845,0.57037,0.11141,0.0017236,0.0017236,0.0017236
420,48588.2,0.18484,0.39658,0.12958,0.84172,0.82668,0.83892,0.59138,0.31769,0.58263,0.11072,0.0017038,0.0017038,0.0017038
421,48703.7,0.18277,0.37155,0.1241,0.85338,0.8181,0.85099,0.59434,0.31422,0.58619,0.1095,0.001684,0.001684,0.001684
422,48819.3,0.1805,0.35039,0.12416,0.89124,0.79221,0.84777,0.59929,0.315,0.58714,0.10835,0.0016642,0.0016642,0.0016642
423,48934.8,0.19176,0.39136,0.13416,0.88218,0.79594,0.84392,0.5977,0.31736,0.59054,0.10929,0.0016444,0.0016444,0.0016444
424,49050.5,0.187,0.38698,0.12659,0.89178,0.7955,0.84701,0.59387,0.31734,0.59158,0.11162,0.0016246,0.0016246,0.0016246
425,49166.2,0.19073,0.39759,0.12874,0.90464,0.78981,0.85129,0.59546,0.32134,0.57637,0.11322,0.0016048,0.0016048,0.0016048
426,49281.7,0.18439,0.39045,0.13744,0.87946,0.78355,0.85015,0.60103,0.31176,0.57352,0.11008,0.001585,0.001585,0.001585
427,49397.5,0.1831,0.38067,0.11824,0.87011,0.79041,0.85233,0.60208,0.31115,0.57736,0.10978,0.0015652,0.0015652,0.0015652
428,49513.2,0.18667,0.3979,0.13445,0.88012,0.79637,0.85496,0.60406,0.31476,0.57818,0.11015,0.0015454,0.0015454,0.0015454
429,49628.9,0.17654,0.36789,0.12246,0.87649,0.789,0.84934,0.59935,0.31399,0.5794,0.11017,0.0015256,0.0015256,0.0015256
430,49744.2,0.17264,0.37433,0.12455,0.8797,0.78394,0.85671,0.60262,0.31121,0.58287,0.10904,0.0015058,0.0015058,0.0015058
431,49859.8,0.18203,0.38072,0.13007,0.86507,0.78303,0.84992,0.59865,0.3151,0.59249,0.11068,0.001486,0.001486,0.001486
432,49975.3,0.17689,0.38554,0.12827,0.87166,0.78362,0.84485,0.59424,0.31812,0.59829,0.11275,0.0014662,0.0014662,0.0014662
433,50091,0.17249,0.39848,0.12427,0.87059,0.77628,0.84142,0.58888,0.32298,0.6088,0.11301,0.0014464,0.0014464,0.0014464
434,50206.5,0.17823,0.38652,0.12457,0.88974,0.7786,0.82907,0.57906,0.32715,0.61335,0.11856,0.0014266,0.0014266,0.0014266
435,50322.1,0.17911,0.39441,0.12155,0.87122,0.77478,0.82655,0.58025,0.32533,0.61014,0.11469,0.0014068,0.0014068,0.0014068
436,50438,0.1713,0.37653,0.11985,0.86235,0.78294,0.8306,0.58571,0.31688,0.6037,0.11171,0.001387,0.001387,0.001387
437,50553.7,0.18114,0.38794,0.12378,0.84654,0.78394,0.83322,0.58612,0.31396,0.60503,0.1104,0.0013672,0.0013672,0.0013672
438,50669,0.17386,0.37936,0.12413,0.84281,0.789,0.83569,0.59075,0.31346,0.59762,0.10901,0.0013474,0.0013474,0.0013474
439,50784.3,0.16675,0.38383,0.11459,0.84597,0.80731,0.8382,0.59028,0.3178,0.5995,0.11199,0.0013276,0.0013276,0.0013276
440,50900.2,0.17743,0.38931,0.11398,0.85135,0.80096,0.83563,0.59458,0.31684,0.60566,0.1125,0.0013078,0.0013078,0.0013078
441,51015.7,0.17045,0.37982,0.12198,0.85448,0.79916,0.83078,0.58671,0.3204,0.60764,0.11435,0.001288,0.001288,0.001288
442,51131.4,0.17214,0.36154,0.12418,0.83977,0.79138,0.8327,0.58345,0.3216,0.60985,0.11483,0.0012682,0.0012682,0.0012682
443,51247.4,0.18372,0.41148,0.12745,0.86146,0.78455,0.82902,0.58035,0.32468,0.60404,0.11572,0.0012484,0.0012484,0.0012484
444,51362.8,0.16392,0.37402,0.12022,0.86247,0.78983,0.83166,0.5805,0.32555,0.59915,0.11669,0.0012286,0.0012286,0.0012286
445,51478.2,0.17536,0.3746,0.12241,0.8578,0.78568,0.83433,0.58167,0.32738,0.59979,0.1179,0.0012088,0.0012088,0.0012088
446,51593.6,0.16864,0.39126,0.11772,0.86373,0.78666,0.82916,0.58477,0.32723,0.59995,0.1159,0.001189,0.001189,0.001189
447,51709,0.15988,0.35438,0.11299,0.86072,0.77362,0.83634,0.58124,0.32633,0.61116,0.1162,0.0011692,0.0011692,0.0011692
448,51824.1,0.17386,0.35848,0.11958,0.83385,0.80709,0.83895,0.58208,0.32584,0.60814,0.11738,0.0011494,0.0011494,0.0011494
449,51939.9,0.17748,0.38136,0.12719,0.82522,0.81333,0.84605,0.58357,0.32691,0.60693,0.11844,0.0011296,0.0011296,0.0011296
450,52055.5,0.17129,0.35675,0.12159,0.82634,0.81912,0.84975,0.59198,0.32438,0.60431,0.11665,0.0011098,0.0011098,0.0011098
451,52171.2,0.16494,0.37536,0.11896,0.84449,0.80086,0.85018,0.59375,0.32179,0.59429,0.11387,0.00109,0.00109,0.00109
452,52286.6,0.16892,0.35893,0.11849,0.88464,0.79456,0.8551,0.59536,0.32237,0.58863,0.11296,0.0010702,0.0010702,0.0010702
453,52402.2,0.16741,0.3589,0.11502,0.87446,0.79768,0.86206,0.59536,0.32523,0.58924,0.1138,0.0010504,0.0010504,0.0010504
454,52517.8,0.16827,0.37275,0.11375,0.8539,0.81078,0.86328,0.59665,0.32391,0.5911,0.11348,0.0010306,0.0010306,0.0010306
455,52633.5,0.16684,0.37623,0.11916,0.84826,0.82517,0.85903,0.59352,0.3225,0.58672,0.113,0.0010108,0.0010108,0.0010108
456,52749,0.16292,0.35405,0.12183,0.84511,0.81982,0.85647,0.5962,0.31884,0.59118,0.11299,0.000991,0.000991,0.000991
457,52864.6,0.16404,0.36294,0.11167,0.85163,0.83975,0.85832,0.60656,0.31711,0.59508,0.11137,0.0009712,0.0009712,0.0009712
458,52979.9,0.16317,0.35411,0.11286,0.86558,0.83793,0.85954,0.6018,0.31798,0.59898,0.1124,0.0009514,0.0009514,0.0009514
459,53095.3,0.16954,0.37955,0.12491,0.86578,0.82112,0.86178,0.6057,0.31865,0.60561,0.11379,0.0009316,0.0009316,0.0009316
460,53210.9,0.17064,0.36969,0.11904,0.86185,0.81385,0.85373,0.60573,0.31569,0.60839,0.11206,0.0009118,0.0009118,0.0009118
461,53326.6,0.16682,0.35884,0.12352,0.8477,0.81032,0.85014,0.60311,0.32037,0.59711,0.11405,0.000892,0.000892,0.000892
462,53442,0.15765,0.36641,0.10896,0.86245,0.80505,0.85391,0.59937,0.32314,0.59764,0.1154,0.0008722,0.0008722,0.0008722
463,53557.7,0.17178,0.35426,0.12078,0.86896,0.8125,0.86214,0.60324,0.31911,0.60492,0.11359,0.0008524,0.0008524,0.0008524
464,53673.7,0.16685,0.35091,0.12648,0.87383,0.81296,0.86151,0.60169,0.31609,0.60481,0.1108,0.0008326,0.0008326,0.0008326
465,53789.1,0.16388,0.35483,0.11236,0.8726,0.80709,0.86325,0.60211,0.31626,0.60423,0.11021,0.0008128,0.0008128,0.0008128
466,53904.8,0.16566,0.37213,0.12579,0.87614,0.80737,0.86126,0.60197,0.3131,0.61338,0.1081,0.000793,0.000793,0.000793
467,54020.6,0.16645,0.36133,0.12258,0.89449,0.80568,0.86002,0.60205,0.31403,0.61171,0.10933,0.0007732,0.0007732,0.0007732
468,54136.4,0.16555,0.36169,0.11618,0.8902,0.81528,0.8635,0.60284,0.31118,0.60836,0.10908,0.0007534,0.0007534,0.0007534
469,54252,0.15921,0.35023,0.11197,0.88803,0.8146,0.86489,0.60573,0.31442,0.59744,0.1091,0.0007336,0.0007336,0.0007336
470,54367.9,0.15692,0.35071,0.11167,0.88811,0.8222,0.86922,0.60684,0.3164,0.58676,0.10928,0.0007138,0.0007138,0.0007138
471,54483.9,0.167,0.35089,0.11627,0.88858,0.82039,0.86589,0.60606,0.31703,0.58675,0.10956,0.000694,0.000694,0.000694
472,54599.8,0.16251,0.3448,0.11385,0.86654,0.81553,0.86277,0.60372,0.31526,0.59808,0.10822,0.0006742,0.0006742,0.0006742
473,54715.2,0.16633,0.33831,0.11867,0.87374,0.82498,0.86605,0.60078,0.32111,0.5933,0.11167,0.0006544,0.0006544,0.0006544
474,54830.9,0.16938,0.34198,0.11824,0.86916,0.82256,0.86122,0.60586,0.32253,0.59065,0.11319,0.0006346,0.0006346,0.0006346
475,54946.2,0.16277,0.37496,0.11564,0.86347,0.81174,0.854,0.59864,0.32588,0.586,0.11421,0.0006148,0.0006148,0.0006148
476,55061.6,0.16824,0.32224,0.11659,0.86513,0.803,0.86027,0.60364,0.32105,0.58455,0.11305,0.000595,0.000595,0.000595
477,55177.3,0.1612,0.36328,0.12396,0.86656,0.81084,0.85966,0.60331,0.32208,0.58797,0.11389,0.0005752,0.0005752,0.0005752
478,55292.9,0.15589,0.33063,0.10613,0.86489,0.80449,0.85358,0.60345,0.32192,0.58967,0.11258,0.0005554,0.0005554,0.0005554
479,55408.3,0.16025,0.36915,0.11272,0.86479,0.80352,0.85581,0.60547,0.32185,0.60029,0.11211,0.0005356,0.0005356,0.0005356
480,55523.8,0.1666,0.34585,0.11564,0.85743,0.79849,0.84404,0.59825,0.31879,0.60832,0.11086,0.0005158,0.0005158,0.0005158
481,55639.3,0.15975,0.35015,0.11518,0.85847,0.79044,0.84963,0.59783,0.321,0.60305,0.11144,0.000496,0.000496,0.000496
482,55755,0.16231,0.35355,0.11847,0.86204,0.79523,0.84572,0.59714,0.32334,0.60138,0.11192,0.0004762,0.0004762,0.0004762
483,55870.8,0.16941,0.34744,0.1202,0.85923,0.79263,0.84718,0.59558,0.32174,0.5981,0.11282,0.0004564,0.0004564,0.0004564
484,55986.2,0.15827,0.34048,0.10892,0.87118,0.7788,0.84915,0.59792,0.32357,0.59712,0.11436,0.0004366,0.0004366,0.0004366
485,56101.9,0.15237,0.33067,0.10819,0.87434,0.77541,0.85366,0.59842,0.32314,0.60458,0.11439,0.0004168,0.0004168,0.0004168
486,56217.5,0.16257,0.3475,0.12047,0.83405,0.82475,0.85414,0.59799,0.32121,0.61021,0.1138,0.000397,0.000397,0.000397
487,56333.2,0.16084,0.34524,0.11884,0.87294,0.78154,0.85198,0.59263,0.32254,0.60726,0.11426,0.0003772,0.0003772,0.0003772
488,56448.9,0.15506,0.32564,0.1006,0.8734,0.78723,0.85155,0.593,0.32164,0.59846,0.11458,0.0003574,0.0003574,0.0003574
489,56564.6,0.15899,0.3418,0.10899,0.87518,0.79729,0.85461,0.59905,0.32243,0.58905,0.11334,0.0003376,0.0003376,0.0003376
490,56680.3,0.15672,0.34599,0.11343,0.87571,0.79928,0.85414,0.60064,0.32485,0.58589,0.11357,0.0003178,0.0003178,0.0003178
491,56796.2,0.09157,0.19094,0.06672,0.86538,0.79828,0.85836,0.60394,0.32161,0.59127,0.11222,0.000298,0.000298,0.000298
492,56911.7,0.09178,0.19173,0.06695,0.87265,0.7959,0.85845,0.60015,0.32124,0.58532,0.11181,0.0002782,0.0002782,0.0002782
493,57027.4,0.09958,0.19169,0.07342,0.88839,0.7905,0.85616,0.60365,0.3203,0.58744,0.11081,0.0002584,0.0002584,0.0002584
494,57143.1,0.09462,0.18597,0.06946,0.89544,0.79063,0.8525,0.60169,0.31924,0.59313,0.11058,0.0002386,0.0002386,0.0002386
495,57258.7,0.09271,0.17828,0.06927,0.90078,0.7837,0.8528,0.60298,0.32017,0.58758,0.11085,0.0002188,0.0002188,0.0002188
496,57374.6,0.09406,0.18834,0.0694,0.89768,0.77547,0.8511,0.60053,0.31959,0.58377,0.11083,0.000199,0.000199,0.000199
497,57490.6,0.09429,0.18417,0.06782,0.89769,0.77599,0.85091,0.60398,0.31792,0.58309,0.11019,0.0001792,0.0001792,0.0001792
498,57606.5,0.09309,0.17869,0.06766,0.89325,0.78305,0.8528,0.60305,0.31764,0.57688,0.1097,0.0001594,0.0001594,0.0001594
499,57721.7,0.09423,0.17368,0.06718,0.88862,0.78305,0.85326,0.60369,0.31736,0.5783,0.10928,0.0001396,0.0001396,0.0001396
500,57837.4,0.08872,0.18048,0.06575,0.89536,0.78461,0.85304,0.60612,0.31693,0.58103,0.10882,0.0001198,0.0001198,0.0001198
