fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.60315,0.00138,0.00739,0.6,0.00044,4.13765,0.73618,6.03225,0.66396,0.74164,0.01282,0.41603,0.22607,3.67167,0.15719,0.48639,4.36985,0.00064,0.27885,0.43823,0.04557,0.74875,0.03193,0.05334
0.55182,0.002,0.01288,0.72398,0.00038,3.41797,0.61721,4.57921,1.14627,0.96157,0.01425,0.41293,0.18437,5.50461,0.14506,0.69991,5.63907,0.00052,0.27404,0.65264,0.03931,0.7596,0.02202,0.06588
0.57818,0.00134,0.00853,0.72398,0.00034,3.65693,0.74818,5.43109,1.14627,1.0966,0.01427,0.42575,0.21687,6.68247,0.20178,0.81523,5.09474,0.00063,0.25676,0.46064,0.04772,0.83842,0.03882,0.07581
0.58899,0.00162,0.0102,0.80333,0.00036,3.82473,0.87408,4.70432,1.3531,0.74477,0.01621,0.41152,0.18065,6.23028,0.20445,0.70131,5.09474,0.00061,0.26793,0.56337,0.0482,1.0,0.04669,0.06223
0.58546,0.00138,0.01075,0.72398,0.00035,3.65956,0.72448,4.07193,1.4374,1.12332,0.0148,0.39587,0.1638,5.98421,0.16727,0.69991,5.09474,0.00066,0.26756,0.52356,0.04226,0.81258,0.04315,0.07349
0.57709,0.00143,0.01064,0.9174,0.0004,3.31774,0.6852,4.89336,1.07747,0.97545,0.0117,0.30277,0.19057,6.05556,0.17849,0.57239,4.68575,0.00066,0.31248,0.49222,0.04915,0.72379,0.03543,0.06923
0.62522,0.00115,0.00793,0.70352,0.00044,5.0,0.76302,7.34912,0.86533,0.80822,0.01372,0.37859,0.19097,3.67167,0.15326,0.54343,7.00369,0.00058,0.26849,0.61564,0.05739,0.79416,0.04087,0.08072
0.58253,0.00116,0.00793,0.98,0.00049,3.51509,0.76302,7.6381,1.03764,0.85585,0.01195,0.3317,0.21596,4.81394,0.15049,0.54343,4.50869,0.00046,0.26849,0.69701,0.06313,0.62102,0.04188,0.06835
0.59584,0.00157,0.00844,0.65603,0.00049,5.0,0.63689,6.49177,0.78867,0.78494,0.01527,0.46243,0.17276,3.00438,0.13546,0.64266,5.02892,0.00065,0.30904,0.49882,0.04201,0.77087,0.03856,0.07694
0.5902,0.00146,0.01089,0.74519,0.00036,3.98294,0.75568,4.84129,1.10063,1.01357,0.01449,0.39587,0.18437,6.05556,0.1761,0.71295,5.31641,0.00064,0.27475,0.54993,0.04609,0.82629,0.0391,0.07489
0.59777,0.00114,0.00793,0.70569,0.00044,5.0,0.75501,7.49069,0.85669,0.81907,0.01372,0.37293,0.19441,3.6209,0.15326,0.55378,6.88884,0.00057,0.27281,0.60998,0.05834,0.79416,0.04087,0.08169
0.60503,0.00118,0.00841,0.64754,0.00046,4.94613,0.65332,7.34912,0.86533,0.75416,0.01382,0.35242,0.19942,3.67167,0.16375,0.55838,7.00369,0.0006,0.26894,0.67097,0.05739,0.85821,0.04087,0.07639
0.60614,0.00127,0.00793,0.6439,0.00047,5.0,0.68344,5.90996,0.78867,0.7112,0.01568,0.41878,0.20772,3.50532,0.15074,0.52351,5.73301,0.00065,0.29609,0.52616,0.05206,0.69744,0.03564,0.07306
0.61462,0.00127,0.00785,0.70534,0.00043,4.93055,0.76815,6.03225,0.78867,0.74164,0.01584,0.40826,0.20465,3.65799,0.13912,0.55641,5.59719,0.00065,0.27885,0.54382,0.05662,0.75386,0.0353,0.0737
0.62259,0.00079,0.00793,0.6,0.00035,5.0,0.91209,9.06378,0.81753,0.83639,0.015,0.37859,0.20392,3.41646,0.13424,0.54343,8.01424,0.0006,0.18494,0.61564,0.05681,0.78812,0.04323,0.0918
0.63105,0.00108,0.00764,0.70352,0.00038,4.88581,0.82434,7.29995,0.86533,0.89334,0.01372,0.36858,0.19097,3.46986,0.15907,0.56125,6.89245,0.00052,0.28109,0.56546,0.06406,0.81247,0.03819,0.07294
0.61765,0.0011,0.00698,0.70846,0.00033,5.0,0.94818,6.92547,0.86533,0.8709,0.01423,0.31334,0.16786,3.8221,0.17254,0.56125,8.43672,0.00047,0.23965,0.5052,0.06277,0.81247,0.03835,0.0718
0.61482,0.00088,0.00785,0.6,0.00039,4.22522,0.95,9.95513,0.76343,0.78164,0.01624,0.37708,0.21921,3.28812,0.12982,0.54343,7.96205,0.0006,0.16895,0.6512,0.06429,0.80583,0.04462,0.0918
0.61894,0.00107,0.00877,0.75481,0.00044,4.81069,0.80227,7.62521,0.86533,0.76478,0.0136,0.42208,0.20347,3.67167,0.13311,0.57234,6.70057,0.00057,0.27473,0.57321,0.0555,0.79416,0.03859,0.08072
0.5967,0.00114,0.00831,0.6,0.00048,4.88581,0.75027,7.29995,0.87062,0.94925,0.01334,0.44951,0.14775,3.97176,0.2021,0.57725,7.42203,0.00062,0.27187,0.51169,0.05682,0.81973,0.04498,0.07294
0.60011,0.00111,0.00764,0.70352,0.00058,4.88581,0.74789,7.29995,0.86533,0.96932,0.01607,0.39666,0.19097,2.93515,0.13169,0.74707,8.24542,0.00052,0.36518,0.51491,0.09383,0.57981,0.04384,0.06603
0.59794,0.00139,0.01089,0.72535,0.00035,3.98167,0.74818,4.83581,1.14627,0.9838,0.01425,0.39089,0.1864,6.1091,0.17816,0.69839,4.99048,0.00066,0.27404,0.57754,0.04951,0.85123,0.04069,0.07215
0.61717,0.00107,0.00763,0.70352,0.00039,4.86166,0.83783,7.3517,0.86533,0.90009,0.01371,0.36651,0.19242,3.44934,0.15907,0.55229,6.83919,0.00052,0.28183,0.56314,0.06362,0.80477,0.03839,0.07294
0.63088,0.00108,0.0072,0.70868,0.0004,4.94638,0.81303,6.48486,0.87039,1.00187,0.01317,0.376,0.17897,3.63561,0.16435,0.56125,6.89245,0.00049,0.26534,0.56963,0.06343,0.79972,0.03807,0.07137
0.63152,0.00099,0.00805,0.73413,0.00053,5.0,0.75927,7.59031,0.86533,0.77988,0.01322,0.37859,0.2051,3.24746,0.13891,0.54343,5.78003,0.0006,0.26849,0.58508,0.0589,0.73089,0.04172,0.08053
0.61565,0.0011,0.00838,0.72402,0.00053,4.88111,0.74199,7.5389,0.84139,0.77557,0.01318,0.37859,0.19711,3.2407,0.13705,0.54591,5.31504,0.00065,0.2518,0.60584,0.05661,0.76849,0.04227,0.07575
0.64489,0.00104,0.00824,0.6,0.00041,4.64518,0.82434,6.921,1.0458,0.81216,0.01204,0.34517,0.22648,2.93866,0.11705,0.43621,4.62532,0.00052,0.28109,0.56903,0.06315,0.80723,0.03819,0.07003
0.63713,0.00109,0.00736,0.6,0.00043,3.99311,0.89837,6.91192,1.0458,0.81216,0.01204,0.33722,0.1654,3.14233,0.14575,0.50594,4.62532,0.0006,0.25788,0.6112,0.06859,0.80882,0.03968,0.06687
0.61719,0.00109,0.00736,0.6,0.00043,3.99311,0.89055,6.89156,1.05225,0.81216,0.01205,0.33769,0.16392,3.14233,0.14575,0.50649,4.66585,0.0006,0.25815,0.61706,0.06897,0.81736,0.03975,0.06676
0.64649,0.00105,0.00834,0.6,0.0004,4.8356,0.80487,7.17281,1.04296,0.80443,0.01153,0.34139,0.22423,2.76559,0.12026,0.44111,4.62532,0.00053,0.28109,0.5827,0.0623,0.80407,0.03819,0.06782
0.64465,0.00105,0.00743,0.6,0.00054,5.0,0.81565,7.62416,1.0458,0.77765,0.0122,0.39237,0.16895,3.04265,0.13133,0.46652,4.86928,0.00062,0.27513,0.62448,0.06332,0.81274,0.03819,0.07247
0.64273,0.00105,0.00493,0.6,0.00043,4.8356,0.95,5.88295,1.01105,0.68475,0.01305,0.36216,0.28737,2.36718,0.12026,0.40667,3.57593,0.00063,0.2929,0.46444,0.07983,0.80407,0.03645,0.06782
0.64748,0.00104,0.00911,0.6,0.00044,4.84482,0.82416,6.921,1.09052,0.81216,0.01204,0.32718,0.22938,2.93866,0.12641,0.46554,4.45002,0.00053,0.26932,0.59709,0.0662,0.81094,0.0377,0.06629
0.64415,0.00101,0.00934,0.6,0.00044,4.85567,0.74474,6.921,1.04489,0.79444,0.01296,0.35945,0.22678,2.7501,0.12641,0.46554,4.21906,0.00049,0.26932,0.63547,0.06014,0.83568,0.04432,0.06629
0.64725,0.00102,0.00973,0.6,0.00042,4.72995,0.81122,6.921,1.15509,0.86582,0.01204,0.30534,0.23548,2.75924,0.12332,0.46554,4.45002,0.00055,0.28085,0.59624,0.06485,0.81094,0.03879,0.06252
0.63714,0.001,0.00901,0.62049,0.00043,4.70151,0.82076,6.921,1.078,0.80787,0.01189,0.33055,0.22869,3.00696,0.12696,0.46219,4.33235,0.00053,0.27515,0.59709,0.0662,0.81094,0.03812,0.06542
0.63644,0.00102,0.00903,0.6,0.00042,4.71734,0.86028,5.97505,1.13128,0.93917,0.01137,0.30416,0.25557,2.75924,0.12332,0.47413,4.22388,0.00055,0.27384,0.59591,0.06719,0.68609,0.04024,0.06376
0.6321,0.00094,0.0086,0.6,0.00036,3.93825,0.81122,6.74647,1.10793,0.77697,0.01178,0.32237,0.1895,3.37304,0.12415,0.74581,2.92109,0.00059,0.26268,0.59624,0.07911,1.0,0.0401,0.0712
0.61978,0.00104,0.00868,0.6,0.00043,4.84482,0.88499,6.88555,1.04406,0.81216,0.01053,0.35205,0.24415,3.35268,0.12678,0.46554,4.45002,0.00063,0.27015,0.72737,0.0662,0.81094,0.04073,0.07422
0.63186,0.00104,0.00935,0.6,0.00047,4.90214,0.95,6.921,0.71817,0.67268,0.01161,0.33645,0.20136,3.39798,0.11705,0.37965,4.61544,0.00052,0.28109,0.41256,0.06572,0.8323,0.03053,0.06961
0.63164,0.00104,0.01082,0.6,0.00044,5.0,0.82416,6.62517,0.60616,0.95475,0.01329,0.32718,0.25861,2.93866,0.12596,0.40666,4.45002,0.00061,0.24297,0.51097,0.06581,0.86519,0.0238,0.05372
0.63684,0.00105,0.00858,0.6,0.00041,4.20339,0.83408,7.22377,1.0458,0.80932,0.01204,0.32831,0.22787,2.86196,0.12393,0.42958,5.00619,0.00054,0.25558,0.53791,0.06128,0.78975,0.04145,0.06937
0.63437,0.00105,0.00964,0.6,0.00041,4.61322,0.81122,7.03952,1.18876,0.86912,0.01165,0.30534,0.22655,2.69637,0.12332,0.4502,4.34449,0.00055,0.28602,0.61465,0.06361,0.81094,0.03708,0.06499
0.63193,0.00123,0.00911,0.6,0.00037,4.50388,0.69224,6.93219,1.09052,0.85232,0.01159,0.32053,0.22003,2.90337,0.10631,0.45243,4.45002,0.00053,0.26932,0.76407,0.07046,0.66748,0.03932,0.06658
0.64085,0.00102,0.00967,0.60166,0.00042,4.77498,0.81021,6.87806,1.13498,0.86476,0.01202,0.30175,0.23548,2.75446,0.12332,0.46452,4.45105,0.00055,0.28383,0.59624,0.0642,0.81094,0.03919,0.06259
0.66067,0.00104,0.00872,0.6,0.00044,4.84482,0.81004,6.19547,1.03868,0.73877,0.01026,0.32004,0.28616,2.35972,0.10305,0.44965,4.1354,0.00053,0.26932,0.5383,0.06371,0.85331,0.04236,0.06572
0.64806,0.00102,0.00973,0.60693,0.00043,4.75896,0.81558,6.92587,1.16593,0.8533,0.01204,0.30656,0.24374,2.734,0.12332,0.45308,4.53705,0.00054,0.27958,0.59665,0.06598,0.78474,0.03954,0.06186
0.64328,0.00111,0.00902,0.60759,0.00041,4.40276,0.81004,6.19547,1.06256,0.73877,0.01005,0.3426,0.29777,2.35972,0.09276,0.45952,4.94251,0.00054,0.30724,0.51064,0.06881,0.76994,0.04236,0.06603
0.65032,0.00105,0.00892,0.6,0.00045,4.84482,0.81428,6.19547,1.02559,0.74935,0.01044,0.33196,0.28934,2.35972,0.10504,0.43854,4.30002,0.00053,0.27405,0.54937,0.06508,0.85637,0.04211,0.06582
0.65022,0.00099,0.00857,0.64776,0.00043,4.78152,0.88236,7.1353,1.49638,0.93397,0.01392,0.30656,0.23598,2.74563,0.13492,0.4544,4.60649,0.00058,0.26568,0.53242,0.07114,0.91898,0.04197,0.06199
0.63271,0.00107,0.00958,0.6,0.00043,4.44405,0.86074,5.73444,1.0334,0.71032,0.0107,0.32004,0.27156,2.05089,0.09883,0.46674,4.1354,0.00053,0.26932,0.5383,0.06573,0.85197,0.04206,0.06291
0.64748,0.00108,0.00572,0.64776,0.00043,4.69279,0.88236,6.81785,1.58281,0.9062,0.01193,0.27888,0.2111,2.10492,0.09898,0.34997,5.47395,0.00061,0.25326,0.56555,0.07592,0.78246,0.04197,0.05148
0.65241,0.00101,0.00817,0.6,0.00045,4.92238,0.82088,5.96012,1.03868,0.79145,0.01026,0.3264,0.28616,2.26895,0.10305,0.41647,4.2741,0.0005,0.26932,0.57737,0.06371,0.86318,0.04495,0.07043
0.6438,0.00103,0.00875,0.6,0.00045,4.84482,0.8226,6.29822,1.03868,0.73877,0.01032,0.32283,0.29576,2.34399,0.10305,0.44149,4.14489,0.00054,0.27032,0.53697,0.06418,0.86033,0.04413,0.06486
0.64483,0.00094,0.00817,0.6,0.00039,5.0,0.91751,5.96012,1.08618,0.80016,0.01063,0.28432,0.33772,2.22992,0.1197,0.38171,5.31626,0.00055,0.26932,0.56888,0.05599,0.86318,0.05382,0.07043
0.63716,0.00122,0.00847,0.6,0.00032,4.89131,0.88236,7.36697,1.47363,0.97903,0.01524,0.24748,0.29419,2.8422,0.13492,0.46293,5.39353,0.00058,0.2969,0.6182,0.06216,0.79206,0.04623,0.06199
0.64441,0.00105,0.00859,0.6,0.0004,4.84482,0.78905,6.35771,1.17493,0.78479,0.01066,0.30694,0.28616,2.74724,0.11349,0.54027,4.4421,0.00048,0.26038,0.5189,0.05484,0.86551,0.04236,0.06572
0.6475,0.00106,0.0089,0.6,0.00042,4.81415,0.8545,6.44669,0.96421,0.74183,0.01044,0.32119,0.29766,2.36253,0.10905,0.48289,4.27428,0.00053,0.25867,0.54254,0.06371,0.82288,0.04246,0.06824
0.66744,0.00107,0.01105,0.6,0.00059,4.84482,0.88257,6.19547,1.02421,0.74229,0.01136,0.34358,0.28934,1.82267,0.10881,0.35786,4.46706,0.00053,0.27405,0.58147,0.06508,0.85637,0.03738,0.06149
0.6491,0.00094,0.01249,0.61983,0.00059,4.84482,0.88257,6.8481,1.32321,1.0428,0.01075,0.31243,0.25655,1.82267,0.11294,0.33875,4.46706,0.00058,0.28723,0.48409,0.06307,0.94935,0.02665,0.06834
0.65642,0.00104,0.00865,0.6962,0.00047,4.59048,0.93741,6.42191,1.19479,0.72357,0.01217,0.31842,0.30108,2.39757,0.12005,0.43716,3.46965,0.00053,0.26932,0.477,0.06371,0.88947,0.0423,0.06469
0.63472,0.00107,0.01095,0.64177,0.00068,4.84482,0.88257,6.20129,1.02421,0.73759,0.01156,0.33161,0.30082,1.82267,0.11017,0.35229,4.41332,0.00055,0.26244,0.58147,0.06336,0.8531,0.03744,0.05966
0.65168,0.00103,0.00856,0.60295,0.00043,4.8435,0.85371,6.18004,1.05356,0.7316,0.0099,0.33255,0.26979,2.35972,0.10539,0.43362,4.18622,0.00054,0.2718,0.5383,0.06545,0.84945,0.04217,0.06872
0.6423,0.00104,0.00826,0.70519,0.00042,5.0,0.80405,6.19547,0.93724,0.77574,0.01442,0.3653,0.25027,2.35972,0.10305,0.49264,3.54731,0.00053,0.34763,0.49967,0.06371,0.7653,0.04604,0.08468
0.64133,0.00112,0.01079,0.6,0.00057,5.0,0.93623,5.16368,0.99881,0.87412,0.01133,0.35572,0.30474,1.82267,0.0988,0.3742,4.01787,0.00051,0.27919,0.71304,0.06508,0.7242,0.0341,0.06149
0.64859,0.00107,0.0127,0.78119,0.00039,4.02768,0.83502,6.14202,0.96874,0.78292,0.01176,0.40121,0.31721,1.55365,0.10881,0.24227,5.90166,0.00053,0.26083,0.64939,0.06508,1.0,0.03527,0.06149
0.64884,0.00104,0.00918,0.60332,0.00042,4.73316,0.94947,4.99482,1.32693,0.62755,0.01249,0.32229,0.30108,2.09537,0.12273,0.3909,4.09038,0.00032,0.14611,0.44266,0.06826,0.53558,0.03705,0.0607
0.64082,0.00104,0.01135,0.6,0.00059,4.81352,0.84582,6.36557,1.05531,0.66883,0.01126,0.33237,0.30016,1.77194,0.10421,0.35786,4.96354,0.00056,0.25829,0.64543,0.06374,0.87047,0.04218,0.06149
0.66922,0.00067,0.01347,0.6,0.00044,5.0,0.95,7.02886,1.02421,0.61566,0.01492,0.34358,0.24188,1.12187,0.11726,0.41068,4.06046,0.00057,0.23947,0.45955,0.07951,0.72158,0.03993,0.06162
0.63594,0.00112,0.01003,0.63057,0.0005,4.84482,0.89439,5.45501,0.98994,0.70988,0.01151,0.26281,0.38494,1.79549,0.10881,0.40905,4.46706,0.00053,0.27405,0.71468,0.05389,1.0,0.03258,0.0493
0.62246,0.00106,0.00861,0.6,0.00044,4.93814,0.80238,5.99299,1.03032,0.74311,0.01026,0.29506,0.2705,2.28478,0.106,0.44965,4.1354,0.00055,0.29076,0.507,0.06024,0.85331,0.04235,0.0659
0.62564,0.00113,0.00841,0.64918,0.00048,5.0,0.81021,4.91992,1.06999,0.58964,0.01205,0.36065,0.30683,2.35972,0.10305,0.45567,4.71262,0.00061,0.24043,0.5383,0.06431,0.75805,0.04563,0.05605
0.65056,0.00108,0.01126,0.60876,0.00055,4.84482,0.91489,6.55464,1.02512,0.73128,0.01108,0.30038,0.2854,1.82267,0.106,0.352,4.63479,0.00053,0.27405,0.63091,0.06508,0.85637,0.0369,0.0597
0.66716,0.00067,0.01331,0.60821,0.00047,4.94578,0.92664,7.28972,1.08669,0.61566,0.01476,0.33757,0.21999,1.12187,0.11726,0.42736,3.73054,0.00062,0.22605,0.45623,0.07248,0.65182,0.0377,0.06415
0.66236,0.00071,0.01165,0.60821,0.00044,5.0,0.92664,6.73881,1.20107,0.67145,0.01497,0.30498,0.2285,1.20335,0.11726,0.47012,3.45834,0.00062,0.24634,0.43245,0.07107,0.68707,0.03953,0.06823
0.6696,0.00054,0.01331,0.6,0.00045,4.94578,0.95,7.63643,0.94698,0.59847,0.01885,0.24043,0.21999,1.10173,0.09619,0.39611,4.57756,0.0006,0.27706,0.45623,0.05278,0.50047,0.04397,0.06941
0.65175,0.00068,0.01347,0.6,0.00051,3.35448,0.84814,5.65598,1.04321,0.47764,0.01643,0.34358,0.15418,0.92676,0.12581,0.41068,4.06046,0.00064,0.2253,0.41482,0.07841,0.72158,0.04411,0.0485
0.66428,0.00088,0.01105,0.6,0.00063,4.84482,0.88257,6.30761,1.19224,0.77815,0.01136,0.34358,0.26099,1.83885,0.10881,0.31296,4.46706,0.00061,0.26082,0.49111,0.04765,0.8369,0.04719,0.07212
0.67,0.00064,0.01331,0.60821,0.00043,4.94578,0.95,7.00359,1.12843,0.61566,0.01381,0.27685,0.22118,1.24847,0.12471,0.43893,3.73054,0.00078,0.22605,0.42876,0.07993,0.68611,0.03093,0.07042
0.6548,0.00073,0.01305,0.6371,0.00046,5.0,0.92627,6.82001,1.0115,0.60068,0.01501,0.34482,0.2491,1.12254,0.11726,0.41686,4.18325,0.00057,0.24258,0.50344,0.07535,0.70728,0.03816,0.06596
0.67261,0.00055,0.01331,0.62734,0.00045,4.70652,0.95,7.84107,0.95297,0.58196,0.01866,0.23669,0.23467,1.10173,0.10101,0.38149,4.62343,0.0006,0.28716,0.44605,0.05437,0.49452,0.04511,0.06941
0.65913,0.00056,0.01319,0.62921,0.0004,4.70652,0.95,9.04455,0.71381,0.63603,0.02097,0.28278,0.23899,1.10218,0.10101,0.36871,5.41462,0.00056,0.31374,0.39529,0.04933,0.4381,0.04944,0.06941
0.66688,0.00055,0.01293,0.6,0.00045,4.50826,0.95,7.80009,0.95297,0.54625,0.0185,0.22193,0.24453,1.12433,0.09741,0.37803,4.62343,0.00056,0.27947,0.41868,0.05437,0.51518,0.04658,0.07055
0.65274,0.00077,0.01577,0.60821,0.00043,4.42825,0.72757,7.00359,1.12843,0.51098,0.01393,0.31662,0.22118,1.47985,0.12471,0.33346,3.56297,0.0009,0.22605,0.40383,0.07993,0.71404,0.03023,0.07042
0.65208,0.00077,0.01328,0.6365,0.00045,4.94578,0.8276,6.57731,1.33918,0.61566,0.01452,0.31112,0.20233,1.35026,0.13219,0.42814,3.60603,0.00078,0.22616,0.41251,0.07476,0.68611,0.0301,0.07402
0.66352,0.0006,0.01394,0.6,0.00044,5.0,0.95,6.72997,0.8665,0.51213,0.01785,0.21938,0.23467,1.16387,0.10514,0.39639,4.62343,0.00052,0.28716,0.35852,0.05437,0.47926,0.06481,0.06941
0.66825,0.00057,0.01421,0.67572,0.00048,3.95802,0.95,7.63643,0.81433,0.59847,0.01676,0.25773,0.20851,1.11695,0.10291,0.3189,4.68541,0.00058,0.27706,0.45623,0.05318,0.55716,0.03395,0.05365
0.65188,0.00062,0.01494,0.70452,0.00058,5.0,0.95,7.84107,0.95297,0.76607,0.0163,0.23669,0.24161,1.13991,0.10857,0.41602,5.58534,0.00057,0.2767,0.41003,0.04761,0.5544,0.03828,0.06941
0.66967,0.00059,0.01399,0.6,0.00038,5.0,0.95,7.02886,1.09797,0.70102,0.0126,0.34358,0.24021,0.81691,0.12048,0.42942,3.31461,0.0006,0.23947,0.39451,0.10235,0.80378,0.03901,0.05094
0.66161,0.00067,0.01331,0.63469,0.00044,4.94578,0.95,7.00359,1.13706,0.6044,0.01373,0.27685,0.22032,1.26151,0.1297,0.43777,3.80615,0.00077,0.23721,0.4178,0.07528,0.66711,0.03093,0.07204
0.65749,0.00062,0.01336,0.62734,0.00045,4.07133,0.95,8.20965,0.95297,0.66939,0.01849,0.2422,0.23225,1.10173,0.09905,0.40717,4.39915,0.0006,0.3276,0.41816,0.05865,0.49452,0.04661,0.06941
0.66007,0.00072,0.01201,0.6,0.00043,4.94578,0.95,8.36547,0.74157,0.5008,0.01326,0.27685,0.23705,1.16855,0.1142,0.55847,2.93709,0.00073,0.32139,0.52107,0.0658,0.8376,0.03785,0.0677
0.66581,0.00055,0.01331,0.623,0.00045,4.59739,0.95,7.75611,0.86306,0.60395,0.01906,0.21722,0.25195,1.07165,0.10993,0.41745,4.62343,0.00062,0.296,0.43295,0.05811,0.48455,0.04648,0.06941
0.65937,0.00057,0.01461,0.74935,0.00042,4.98142,0.95,8.4983,0.90553,0.6129,0.01866,0.25469,0.23467,1.28005,0.10026,0.4104,4.47433,0.00061,0.31905,0.43218,0.05128,0.53563,0.04511,0.0868
0.66713,0.00058,0.0141,0.6258,0.00045,4.3318,0.92609,7.77858,0.95297,0.61261,0.01818,0.22787,0.22412,1.0133,0.11429,0.38149,4.58125,0.00062,0.27628,0.39996,0.05276,0.44996,0.04511,0.06741
0.6651,0.00054,0.01367,0.65368,0.00044,4.98255,0.95,6.33243,0.84877,0.59847,0.01732,0.22348,0.2144,0.98794,0.10054,0.4172,4.80602,0.00055,0.28006,0.47914,0.05971,0.52336,0.04174,0.06841
0.66068,0.00049,0.01331,0.62734,0.00046,4.24913,0.90753,8.41638,0.88039,0.61638,0.02168,0.21298,0.22406,1.06616,0.11688,0.36522,4.7513,0.00061,0.2724,0.45254,0.05437,0.5938,0.05535,0.07357
0.65755,0.00065,0.01222,0.66874,0.00044,4.9546,0.95,7.92088,0.90687,0.59805,0.01781,0.2317,0.25568,1.33371,0.10184,0.38707,4.86895,0.00059,0.28716,0.44605,0.05375,0.49183,0.04932,0.06738
0.65506,0.00072,0.01331,0.61849,0.00043,5.0,0.95,6.64007,1.06453,0.66037,0.01332,0.27586,0.20416,1.29686,0.12168,0.3737,3.86182,0.00072,0.2458,0.3723,0.09043,0.68611,0.02997,0.07112
0.66467,0.00054,0.01533,0.62734,0.00045,4.70652,0.93151,9.14573,0.91536,0.61953,0.02167,0.21618,0.23467,1.08779,0.09267,0.39182,4.56188,0.00055,0.29205,0.44454,0.05437,0.49582,0.04068,0.06396
0.66558,0.00055,0.01474,0.78117,0.00044,4.70652,0.95,8.20363,1.01976,0.58196,0.01633,0.16795,0.23706,1.06213,0.1315,0.38668,4.70131,0.00055,0.28716,0.53518,0.05125,0.49276,0.04511,0.06686
0.67723,0.00044,0.0156,0.79949,0.00044,5.0,0.95,8.00919,1.3318,0.59691,0.01316,0.25088,0.17973,1.43572,0.16393,0.43893,3.34625,0.00078,0.16887,0.42876,0.07993,0.68429,0.03093,0.08305
0.6445,0.00044,0.01386,0.82901,0.00049,5.0,0.95,7.86572,1.3318,0.59136,0.01134,0.23831,0.16494,1.49226,0.16461,0.44322,3.46593,0.00078,0.15611,0.42876,0.07412,0.64637,0.03373,0.08913
0.66347,0.00044,0.01462,0.84007,0.00044,5.0,0.95,8.00919,1.3318,0.60346,0.01321,0.22966,0.17927,1.37395,0.16145,0.44139,3.19189,0.0008,0.17425,0.40634,0.07993,0.6713,0.03332,0.08689
0.65307,0.00045,0.01611,0.79189,0.00044,5.0,0.9443,8.37161,1.30167,0.57771,0.01316,0.24879,0.15245,1.43572,0.14859,0.46737,3.46741,0.0008,0.16887,0.42115,0.07479,0.68429,0.03093,0.08401
0.6638,0.00044,0.01593,0.7817,0.00044,5.0,0.93537,6.10855,1.3318,0.59691,0.0148,0.25787,0.17973,1.32339,0.20429,0.38675,3.82077,0.0008,0.16246,0.42876,0.07261,0.64835,0.02605,0.08991
0.66976,0.00046,0.0156,0.81285,0.00044,5.0,0.95,7.80616,1.32322,0.61435,0.01369,0.25842,0.17158,1.43011,0.16284,0.42116,3.32758,0.00075,0.16887,0.44293,0.07993,0.66168,0.03157,0.08012
0.66739,0.00035,0.01628,0.6921,0.00044,5.0,0.95,10.68453,1.3318,0.76196,0.01032,0.22549,0.18822,1.51945,0.15655,0.43893,3.439,0.00087,0.17289,0.39132,0.07824,0.717,0.02222,0.09796
0.65624,0.00045,0.0156,0.79949,0.00046,4.68342,0.9497,8.02237,1.38839,0.68312,0.01235,0.25801,0.18893,1.38052,0.18158,0.43893,3.06015,0.00078,0.14964,0.42876,0.07959,0.76151,0.03074,0.07669
0.67207,0.00045,0.01449,0.77911,0.00047,5.0,0.95,7.98924,1.133,0.56942,0.01316,0.23637,0.17973,1.4755,0.18699,0.42966,3.24022,0.00083,0.16887,0.41146,0.083,0.70973,0.02687,0.07739
0.63611,0.00056,0.01818,0.84666,0.00044,4.40434,0.95,9.68683,1.09223,0.7602,0.01205,0.27352,0.15416,1.38442,0.21292,0.43893,3.61199,0.0009,0.18412,0.50067,0.07569,0.69222,0.03588,0.08419
0.65476,0.00048,0.01313,0.6,0.00046,4.52865,0.8136,7.48909,1.60654,0.59459,0.01152,0.22423,0.17973,1.28354,0.16393,0.45287,2.82121,0.00083,0.18558,0.36533,0.07993,0.68429,0.03093,0.08305
0.67678,0.00055,0.01306,0.62394,0.00045,4.92119,0.92884,7.60587,0.9779,0.59873,0.01871,0.23768,0.22851,1.10987,0.10101,0.35771,4.50767,0.00063,0.29402,0.44605,0.05248,0.50091,0.04388,0.07147
0.6581,0.00052,0.01205,0.68927,0.00051,4.85097,0.95,8.23839,0.84264,0.67708,0.01731,0.21769,0.22851,1.10987,0.09996,0.43636,4.36427,0.00076,0.29402,0.4749,0.04212,0.53579,0.0407,0.06744
0.67281,0.00042,0.0156,0.67164,0.00041,3.98154,0.83702,8.00919,1.02688,0.52568,0.01582,0.25135,0.14529,1.43549,0.16987,0.36324,3.34625,0.00078,0.22444,0.43066,0.07809,0.53513,0.03809,0.08224
0.65754,0.00051,0.01344,0.62394,0.00045,5.0,0.95,8.60305,0.74071,0.66307,0.01871,0.2304,0.22851,1.00849,0.10101,0.35771,3.87027,0.00067,0.28949,0.44605,0.05248,0.498,0.04717,0.04264
