epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
88,2872.31,0.22716,0.41753,0.14381,0.81918,0.83155,0.8314,0.57411,0.32231,0.51328,0.10695,0.000165548,0.000165548,0.000165548
89,2904.94,0.22937,0.43621,0.15215,0.84035,0.82642,0.82376,0.57419,0.34905,0.53075,0.11624,0.000165152,0.000165152,0.000165152
90,2937.5,0.22544,0.4361,0.15454,0.83598,0.84742,0.83983,0.57435,0.34751,0.51283,0.11629,0.000164756,0.000164756,0.000164756
91,2970.07,0.22338,0.42248,0.1492,0.86666,0.79692,0.83869,0.58517,0.33471,0.53982,0.11393,0.00016436,0.00016436,0.00016436
92,3002.68,0.22847,0.42452,0.14136,0.805,0.82558,0.82375,0.57947,0.33122,0.53799,0.11105,0.000163964,0.000163964,0.000163964
93,3035.31,0.21532,0.39198,0.14354,0.85549,0.79601,0.81453,0.57179,0.32819,0.55175,0.1096,0.000163568,0.000163568,0.000163568
94,3067.92,0.23251,0.41779,0.14793,0.83459,0.81139,0.81843,0.56947,0.33433,0.54026,0.11445,0.000163172,0.000163172,0.000163172
95,3100.54,0.22496,0.43033,0.15699,0.81633,0.82133,0.82486,0.58095,0.32214,0.54255,0.10894,0.000162776,0.000162776,0.000162776
96,3133.14,0.22168,0.41694,0.14809,0.8284,0.80143,0.82627,0.57892,0.33652,0.52222,0.11477,0.00016238,0.00016238,0.00016238
97,3165.74,0.2308,0.4164,0.15573,0.82541,0.82161,0.82336,0.57686,0.33747,0.50161,0.11492,0.000161984,0.000161984,0.000161984
98,3198.37,0.21268,0.40163,0.14852,0.86456,0.82066,0.83986,0.57899,0.34298,0.51927,0.11837,0.000161588,0.000161588,0.000161588
99,3230.98,0.22852,0.4128,0.14982,0.83315,0.8123,0.82074,0.57663,0.34946,0.50464,0.12062,0.000161192,0.000161192,0.000161192
100,3263.54,0.22236,0.40191,0.14214,0.83882,0.83095,0.84492,0.57405,0.33645,0.48941,0.11244,0.000160796,0.000160796,0.000160796
101,3296.2,0.22186,0.39499,0.16295,0.87029,0.81478,0.82444,0.57319,0.3387,0.48852,0.11552,0.0001604,0.0001604,0.0001604
102,3328.88,0.23045,0.4125,0.14788,0.81069,0.82855,0.85004,0.59999,0.3297,0.4942,0.11525,0.000160004,0.000160004,0.000160004
103,3361.46,0.23269,0.38968,0.15189,0.81992,0.82565,0.84593,0.58888,0.34318,0.50814,0.11975,0.000159608,0.000159608,0.000159608
104,3394.07,0.22589,0.40792,0.14606,0.87024,0.7895,0.8322,0.58627,0.33667,0.52403,0.11214,0.000159212,0.000159212,0.000159212
105,3426.65,0.22043,0.39995,0.15,0.85416,0.81406,0.8284,0.58847,0.32675,0.52193,0.11021,0.000158816,0.000158816,0.000158816
106,3459.22,0.22187,0.42031,0.14989,0.83044,0.84087,0.85527,0.59756,0.33329,0.51511,0.1102,0.00015842,0.00015842,0.00015842
107,3491.78,0.22465,0.42009,0.15035,0.8358,0.84507,0.85278,0.58937,0.3398,0.50735,0.11523,0.000158024,0.000158024,0.000158024
108,3524.38,0.20072,0.37652,0.13844,0.81594,0.8437,0.83968,0.58687,0.33375,0.50921,0.11281,0.000157628,0.000157628,0.000157628
109,3556.89,0.21122,0.39104,0.13332,0.85639,0.82212,0.84446,0.58837,0.3331,0.52164,0.11245,0.000157232,0.000157232,0.000157232
110,3589.42,0.21769,0.40828,0.15056,0.85957,0.85069,0.8429,0.58876,0.33638,0.5041,0.11279,0.000156836,0.000156836,0.000156836
111,3622.01,0.20949,0.37391,0.14295,0.82209,0.83788,0.8364,0.59053,0.33189,0.53864,0.10875,0.00015644,0.00015644,0.00015644
112,3654.73,0.21593,0.36459,0.14316,0.85031,0.82836,0.83791,0.58957,0.3393,0.50479,0.1135,0.000156044,0.000156044,0.000156044
113,3687.4,0.20815,0.38349,0.1471,0.8593,0.80281,0.8353,0.58144,0.33551,0.50831,0.11121,0.000155648,0.000155648,0.000155648
114,3720.02,0.21806,0.41191,0.14896,0.86346,0.79792,0.83429,0.58199,0.33415,0.51893,0.11381,0.000155252,0.000155252,0.000155252
115,3752.61,0.20477,0.39048,0.14516,0.84694,0.79606,0.83163,0.56812,0.35065,0.52158,0.12073,0.000154856,0.000154856,0.000154856
116,3785.15,0.20987,0.36756,0.14375,0.83213,0.80766,0.83028,0.58099,0.32114,0.5463,0.11006,0.00015446,0.00015446,0.00015446
117,3817.78,0.21317,0.3875,0.14407,0.84766,0.81693,0.84647,0.59181,0.32476,0.50001,0.111,0.000154064,0.000154064,0.000154064
118,3850.37,0.21856,0.39264,0.14681,0.83461,0.82378,0.82905,0.58327,0.3325,0.50933,0.11318,0.000153668,0.000153668,0.000153668
119,3882.94,0.21074,0.39046,0.13894,0.87348,0.79527,0.83708,0.57449,0.33744,0.50645,0.11488,0.000153272,0.000153272,0.000153272
120,3915.54,0.20821,0.37295,0.14427,0.82051,0.86803,0.85609,0.5789,0.3492,0.51952,0.12189,0.000152876,0.000152876,0.000152876
121,3948.2,0.21364,0.38437,0.14781,0.83595,0.83078,0.84266,0.57796,0.34244,0.49237,0.12008,0.00015248,0.00015248,0.00015248
122,3980.83,0.21691,0.40989,0.14292,0.7961,0.78137,0.82004,0.5754,0.33246,0.52246,0.11341,0.000152084,0.000152084,0.000152084
