epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
184,21276.4,0.29885,0.47372,0.24068,0.85058,0.75209,0.85178,0.62806,0.37052,0.47845,0.15887,0.000127532,0.000127532,0.000127532
185,21390.9,0.29794,0.4946,0.2291,0.78968,0.7635,0.82677,0.60332,0.36868,0.51674,0.15332,0.000127136,0.000127136,0.000127136
186,21506,0.29258,0.48412,0.23258,0.78005,0.81008,0.8467,0.60464,0.35596,0.49616,0.14369,0.00012674,0.00012674,0.00012674
187,21621.5,0.27276,0.50865,0.20642,0.85151,0.7667,0.85935,0.62123,0.36406,0.47776,0.16759,0.000126344,0.000126344,0.000126344
188,21737.1,0.28393,0.51222,0.22317,0.78897,0.8078,0.84839,0.60765,0.36433,0.49699,0.17009,0.000125948,0.000125948,0.000125948
189,21852.6,0.28075,0.47014,0.21475,0.82694,0.78552,0.84364,0.60734,0.38788,0.48077,0.1907,0.000125552,0.000125552,0.000125552
190,21967.9,0.28302,0.49571,0.21358,0.81988,0.7883,0.85251,0.61202,0.34725,0.50664,0.15363,0.000125156,0.000125156,0.000125156
191,22083,0.28902,0.48248,0.2299,0.88266,0.79109,0.86268,0.62592,0.36373,0.49128,0.15295,0.00012476,0.00012476,0.00012476
192,22198.5,0.26997,0.45948,0.21823,0.85554,0.79944,0.87184,0.63621,0.35595,0.4866,0.13621,0.000124364,0.000124364,0.000124364
193,22314.1,0.25712,0.47804,0.20937,0.89043,0.76602,0.85765,0.63282,0.36519,0.48029,0.15417,0.000123968,0.000123968,0.000123968
194,22429.2,0.2727,0.47987,0.21241,0.85481,0.7688,0.86363,0.63102,0.36144,0.46879,0.14584,0.000123572,0.000123572,0.000123572
195,22544.4,0.28131,0.4998,0.2252,0.84932,0.75364,0.84249,0.61307,0.35719,0.5108,0.15724,0.000123176,0.000123176,0.000123176
196,22659.4,0.28056,0.46371,0.22359,0.82138,0.77159,0.85315,0.62289,0.3565,0.47839,0.14452,0.00012278,0.00012278,0.00012278
197,22774.8,0.28851,0.50656,0.22859,0.85932,0.74865,0.85246,0.61434,0.3495,0.49705,0.14587,0.000122384,0.000122384,0.000122384
198,22889.7,0.27296,0.47492,0.2096,0.84719,0.79109,0.87099,0.63626,0.34954,0.48799,0.13614,0.000121988,0.000121988,0.000121988
199,23005.1,0.27948,0.47189,0.2122,0.84676,0.78499,0.84154,0.62304,0.3523,0.49071,0.14138,0.000121592,0.000121592,0.000121592
200,23120.2,0.28132,0.50412,0.21714,0.85713,0.78541,0.86662,0.63606,0.33702,0.47546,0.13696,0.000121196,0.000121196,0.000121196
201,23235.5,0.27212,0.46992,0.20378,0.84551,0.76222,0.85143,0.61465,0.35908,0.52347,0.14991,0.0001208,0.0001208,0.0001208
202,23350.6,0.2868,0.48334,0.23482,0.82524,0.79944,0.85104,0.61346,0.3529,0.49156,0.14065,0.000120404,0.000120404,0.000120404
203,23465.8,0.27888,0.50892,0.20813,0.85313,0.7688,0.85619,0.62327,0.35721,0.45681,0.14717,0.000120008,0.000120008,0.000120008
204,23580.9,0.28027,0.49676,0.21516,0.80832,0.84401,0.8721,0.62799,0.34734,0.48629,0.1409,0.000119612,0.000119612,0.000119612
205,23696.4,0.25946,0.51086,0.20685,0.82451,0.79944,0.85054,0.61719,0.34613,0.49563,0.13617,0.000119216,0.000119216,0.000119216
206,23811.3,0.27703,0.49132,0.22478,0.83784,0.81058,0.86352,0.63074,0.34566,0.46846,0.13629,0.00011882,0.00011882,0.00011882
207,23926.3,0.28187,0.49402,0.23376,0.86017,0.79944,0.86092,0.62289,0.34415,0.47661,0.13551,0.000118424,0.000118424,0.000118424
208,24041.3,0.28084,0.49074,0.23034,0.82148,0.7883,0.838,0.60297,0.35268,0.50418,0.14227,0.000118028,0.000118028,0.000118028
209,24156.5,0.26614,0.4858,0.21464,0.85632,0.75487,0.85436,0.61499,0.34877,0.50184,0.13474,0.000117632,0.000117632,0.000117632
210,24271.8,0.27841,0.49418,0.22036,0.85534,0.80701,0.86152,0.62073,0.36171,0.46436,0.17077,0.000117236,0.000117236,0.000117236
211,24386.8,0.27739,0.47403,0.22184,0.84301,0.81337,0.8643,0.6238,0.34179,0.47206,0.13442,0.00011684,0.00011684,0.00011684
212,24501.7,0.26869,0.46815,0.2051,0.8209,0.81337,0.84787,0.60563,0.33747,0.5309,0.1333,0.000116444,0.000116444,0.000116444
213,24616.9,0.27705,0.48767,0.21327,0.8078,0.80778,0.83372,0.59756,0.36609,0.51256,0.15446,0.000116048,0.000116048,0.000116048
214,24732,0.26816,0.47138,0.20496,0.79427,0.79666,0.84109,0.61608,0.35447,0.51333,0.14132,0.000115652,0.000115652,0.000115652
215,24847,0.26829,0.48328,0.20805,0.85725,0.75487,0.85065,0.61466,0.37099,0.47508,0.17374,0.000115256,0.000115256,0.000115256
216,24962.1,0.28199,0.48222,0.21795,0.80866,0.78552,0.85087,0.61988,0.36802,0.47443,0.15916,0.00011486,0.00011486,0.00011486
217,25077.5,0.27629,0.48534,0.19958,0.83627,0.75404,0.84631,0.60849,0.3587,0.48569,0.16089,0.000114464,0.000114464,0.000114464
218,25193.1,0.26915,0.47394,0.22308,0.83189,0.79949,0.86859,0.63107,0.35969,0.49922,0.15345,0.000114068,0.000114068,0.000114068
219,25308.2,0.28937,0.49442,0.2239,0.84274,0.81058,0.8693,0.63271,0.36988,0.46829,0.15513,0.000113672,0.000113672,0.000113672
220,25423.1,0.27171,0.47033,0.20582,0.84637,0.81333,0.86531,0.6306,0.34422,0.47692,0.14596,0.000113276,0.000113276,0.000113276
221,25538.4,0.27066,0.46287,0.20138,0.89884,0.76724,0.87614,0.62724,0.35793,0.46993,0.15883,0.00011288,0.00011288,0.00011288
222,25653.7,0.27355,0.48348,0.21123,0.88786,0.76045,0.88121,0.63198,0.33886,0.48856,0.13191,0.000112484,0.000112484,0.000112484
223,25769,0.26998,0.46682,0.20745,0.81223,0.81934,0.87133,0.62941,0.34106,0.48613,0.12962,0.000112088,0.000112088,0.000112088
224,25884.5,0.26267,0.49474,0.21463,0.83756,0.81868,0.86153,0.63443,0.36699,0.46617,0.15892,0.000111692,0.000111692,0.000111692
225,25999.9,0.27384,0.48046,0.21503,0.83762,0.81905,0.86673,0.6363,0.36417,0.47419,0.15054,0.000111296,0.000111296,0.000111296
226,26115.3,0.26583,0.47263,0.20892,0.82375,0.80223,0.84609,0.61621,0.37167,0.50091,0.16599,0.0001109,0.0001109,0.0001109
227,26230.7,0.27002,0.48257,0.20243,0.84177,0.82984,0.86973,0.6309,0.35903,0.46993,0.1488,0.000110504,0.000110504,0.000110504
228,26346,0.29409,0.45147,0.2428,0.87797,0.79387,0.86496,0.63454,0.34709,0.48589,0.13511,0.000110108,0.000110108,0.000110108
229,26461.2,0.28051,0.4685,0.23087,0.8191,0.79459,0.84858,0.61567,0.3592,0.49006,0.15114,0.000109712,0.000109712,0.000109712
230,26576.2,0.2724,0.46775,0.21227,0.78135,0.83613,0.86451,0.63242,0.33425,0.47744,0.12522,0.000109316,0.000109316,0.000109316
231,26690.9,0.26771,0.49015,0.21022,0.83829,0.83008,0.85806,0.62755,0.36997,0.45571,0.15222,0.00010892,0.00010892,0.00010892
232,26806.4,0.27126,0.46792,0.21553,0.85937,0.81707,0.874,0.6422,0.35516,0.46,0.14167,0.000108524,0.000108524,0.000108524
233,26921.8,0.2917,0.45695,0.22815,0.82004,0.84123,0.87294,0.63719,0.35965,0.45111,0.13649,0.000108128,0.000108128,0.000108128
234,27037,0.2734,0.46468,0.21209,0.84683,0.84401,0.87876,0.63758,0.34751,0.46524,0.14208,0.000107732,0.000107732,0.000107732
235,27151.7,0.26893,0.45849,0.20043,0.82054,0.81058,0.85992,0.62531,0.35092,0.49749,0.13667,0.000107336,0.000107336,0.000107336
236,27267.3,0.26683,0.46333,0.22138,0.85256,0.8078,0.86964,0.63063,0.34733,0.49798,0.13591,0.00010694,0.00010694,0.00010694
237,27382.5,0.26296,0.47987,0.20707,0.86155,0.82451,0.87451,0.62753,0.35061,0.48463,0.13912,0.000106544,0.000106544,0.000106544
238,27497.8,0.2579,0.46505,0.19844,0.85703,0.78477,0.84512,0.60247,0.37184,0.52289,0.15671,0.000106148,0.000106148,0.000106148
239,27612.9,0.25818,0.45087,0.18416,0.81983,0.81058,0.84817,0.62228,0.3854,0.48285,0.1624,0.000105752,0.000105752,0.000105752
240,27728.2,0.26278,0.45392,0.19603,0.80061,0.84401,0.8761,0.63403,0.35465,0.47463,0.14643,0.000105356,0.000105356,0.000105356
241,27843.6,0.26844,0.46452,0.20472,0.84576,0.83565,0.89179,0.65638,0.34592,0.4711,0.13642,0.00010496,0.00010496,0.00010496
242,27959.6,0.24933,0.45091,0.20105,0.82802,0.81616,0.86335,0.63839,0.36113,0.46755,0.16195,0.000104564,0.000104564,0.000104564
243,28075.1,0.27203,0.46361,0.21139,0.81816,0.85237,0.86349,0.63625,0.35255,0.47703,0.14388,0.000104168,0.000104168,0.000104168
244,28190.5,0.25545,0.46807,0.20934,0.82354,0.82173,0.84835,0.61543,0.36406,0.4722,0.15869,0.000103772,0.000103772,0.000103772
245,28305.5,0.26278,0.47198,0.21233,0.83807,0.79944,0.86942,0.63758,0.36369,0.46953,0.15994,0.000103376,0.000103376,0.000103376
246,28420.9,0.24559,0.49336,0.19164,0.85039,0.78273,0.8637,0.62987,0.35218,0.46738,0.14171,0.00010298,0.00010298,0.00010298
247,28536,0.25711,0.44712,0.21553,0.85287,0.78273,0.86025,0.63151,0.36114,0.47689,0.15815,0.000102584,0.000102584,0.000102584
248,28651.4,0.26685,0.47702,0.21113,0.84974,0.78763,0.85674,0.62494,0.37391,0.46102,0.16426,0.000102188,0.000102188,0.000102188
249,28766.8,0.26549,0.50357,0.21091,0.80717,0.83287,0.87958,0.6387,0.34305,0.44871,0.13213,0.000101792,0.000101792,0.000101792
250,28882.2,0.26715,0.46171,0.21359,0.84815,0.82451,0.89221,0.65021,0.3391,0.4591,0.13341,0.000101396,0.000101396,0.000101396
251,28997.4,0.25855,0.47015,0.20445,0.84986,0.81993,0.88145,0.6473,0.34447,0.46155,0.14187,0.000101,0.000101,0.000101
252,29112.3,0.26309,0.42367,0.213,0.81967,0.82451,0.86751,0.63086,0.35014,0.48025,0.14617,0.000100604,0.000100604,0.000100604
253,29227.5,0.25488,0.44593,0.20528,0.81925,0.8273,0.86729,0.62504,0.35104,0.48758,0.14663,0.000100208,0.000100208,0.000100208
254,29343,0.25425,0.4444,0.21084,0.8483,0.81058,0.87091,0.63383,0.35043,0.48468,0.14418,9.9812e-05,9.9812e-05,9.9812e-05
255,29458.2,0.2724,0.44842,0.21622,0.84869,0.7883,0.86394,0.6306,0.35431,0.50734,0.15247,9.9416e-05,9.9416e-05,9.9416e-05
256,29573.3,0.26647,0.46136,0.19901,0.84996,0.79944,0.85773,0.62665,0.33871,0.50697,0.13748,9.902e-05,9.902e-05,9.902e-05
257,29689,0.26275,0.43915,0.19669,0.80124,0.85237,0.87789,0.64093,0.33372,0.48657,0.12962,9.8624e-05,9.8624e-05,9.8624e-05
258,29804.4,0.25943,0.44239,0.20856,0.80877,0.80109,0.84998,0.62844,0.36044,0.46555,0.16639,9.8228e-05,9.8228e-05,9.8228e-05
259,29919.5,0.26994,0.45011,0.2233,0.82746,0.80501,0.86012,0.63501,0.33853,0.492,0.14105,9.7832e-05,9.7832e-05,9.7832e-05
260,30034.9,0.25677,0.45828,0.19751,0.8243,0.8078,0.85808,0.63097,0.35743,0.48226,0.1494,9.7436e-05,9.7436e-05,9.7436e-05
261,30150.3,0.26926,0.47988,0.21667,0.81553,0.8374,0.86952,0.62939,0.33341,0.5111,0.12898,9.704e-05,9.704e-05,9.704e-05
262,30266,0.26555,0.47109,0.21476,0.8398,0.83565,0.8676,0.63528,0.34198,0.47367,0.1515,9.6644e-05,9.6644e-05,9.6644e-05
263,30381.5,0.26806,0.46037,0.20127,0.85399,0.79109,0.85954,0.6274,0.34197,0.48758,0.15742,9.6248e-05,9.6248e-05,9.6248e-05
264,30497.2,0.26703,0.47826,0.2017,0.85006,0.837,0.88774,0.64611,0.33607,0.47843,0.1507,9.5852e-05,9.5852e-05,9.5852e-05
265,30612.8,0.26505,0.47283,0.2099,0.87966,0.81337,0.89863,0.66182,0.31334,0.4918,0.11451,9.5456e-05,9.5456e-05,9.5456e-05
266,30728.4,0.26932,0.47975,0.21901,0.87606,0.83565,0.89549,0.65354,0.33295,0.47452,0.13282,9.506e-05,9.506e-05,9.506e-05
267,30843.7,0.26432,0.47949,0.20873,0.88151,0.79666,0.88899,0.64285,0.33283,0.49122,0.12518,9.4664e-05,9.4664e-05,9.4664e-05
268,30958.7,0.26637,0.45063,0.20842,0.84172,0.7999,0.87164,0.63344,0.34508,0.5096,0.13664,9.4268e-05,9.4268e-05,9.4268e-05
269,31074.2,0.26172,0.46223,0.20797,0.85462,0.78601,0.87897,0.6447,0.35272,0.4478,0.13719,9.3872e-05,9.3872e-05,9.3872e-05
270,31190,0.26213,0.43095,0.19917,0.8444,0.81337,0.88327,0.64856,0.35921,0.4623,0.15759,9.3476e-05,9.3476e-05,9.3476e-05
271,31305.1,0.26085,0.45817,0.21903,0.8457,0.79386,0.86701,0.64661,0.34808,0.4558,0.14672,9.308e-05,9.308e-05,9.308e-05
272,31420.4,0.27184,0.44559,0.2209,0.87036,0.8273,0.89098,0.65331,0.32968,0.46314,0.12234,9.2684e-05,9.2684e-05,9.2684e-05
273,31535.9,0.25785,0.42019,0.20173,0.84677,0.81058,0.88408,0.64533,0.33076,0.49848,0.12351,9.2288e-05,9.2288e-05,9.2288e-05
274,31651.5,0.26047,0.43037,0.19865,0.83275,0.79387,0.86322,0.63289,0.33903,0.49356,0.12631,9.1892e-05,9.1892e-05,9.1892e-05
275,31766.6,0.26275,0.44766,0.20069,0.85182,0.8273,0.87661,0.64354,0.34033,0.47166,0.12449,9.1496e-05,9.1496e-05,9.1496e-05
276,31882,0.26033,0.43618,0.21297,0.87822,0.80353,0.87619,0.64617,0.3491,0.46708,0.13463,9.11e-05,9.11e-05,9.11e-05
277,31996.8,0.25229,0.45077,0.19898,0.85592,0.81058,0.87099,0.63511,0.34913,0.49009,0.13497,9.0704e-05,9.0704e-05,9.0704e-05
278,32111.9,0.25995,0.46233,0.20518,0.85438,0.82451,0.8676,0.62595,0.3573,0.48705,0.14045,9.0308e-05,9.0308e-05,9.0308e-05
279,32226.9,0.24604,0.45967,0.19223,0.81278,0.81894,0.85392,0.62377,0.36284,0.46878,0.16265,8.9912e-05,8.9912e-05,8.9912e-05
280,32341.8,0.24922,0.44079,0.19834,0.86204,0.78323,0.87772,0.63767,0.33815,0.47125,0.14875,8.9516e-05,8.9516e-05,8.9516e-05
281,32456.7,0.25336,0.45876,0.19071,0.85474,0.81954,0.88256,0.64225,0.34129,0.46795,0.13282,8.912e-05,8.912e-05,8.912e-05
282,32572.3,0.24985,0.4474,0.20092,0.8699,0.80501,0.88535,0.64632,0.34586,0.46375,0.13741,8.8724e-05,8.8724e-05,8.8724e-05
283,32687.7,0.24476,0.433,0.18804,0.86221,0.81919,0.88321,0.65168,0.33873,0.46504,0.14374,8.8328e-05,8.8328e-05,8.8328e-05
284,32802.6,0.24656,0.47547,0.20199,0.87054,0.82417,0.8868,0.65845,0.33882,0.45392,0.13837,8.7932e-05,8.7932e-05,8.7932e-05
285,32917.8,0.23896,0.44655,0.19264,0.8285,0.83432,0.86978,0.64463,0.34606,0.46826,0.1416,8.7536e-05,8.7536e-05,8.7536e-05
286,33033.2,0.24544,0.44925,0.19287,0.86471,0.8273,0.88913,0.65616,0.32944,0.45191,0.12897,8.714e-05,8.714e-05,8.714e-05
287,33148.8,0.26076,0.45915,0.20693,0.86999,0.83877,0.89442,0.66118,0.31884,0.46402,0.11615,8.6744e-05,8.6744e-05,8.6744e-05
288,33263.8,0.24625,0.43223,0.18876,0.89506,0.83287,0.90257,0.66467,0.31193,0.46705,0.11322,8.6348e-05,8.6348e-05,8.6348e-05
289,33379.1,0.24468,0.44628,0.2002,0.84945,0.8078,0.86824,0.6403,0.35018,0.47021,0.15523,8.5952e-05,8.5952e-05,8.5952e-05
290,33494.6,0.24342,0.45007,0.18928,0.87216,0.81714,0.8812,0.64977,0.33643,0.47965,0.14018,8.5556e-05,8.5556e-05,8.5556e-05
291,33609.7,0.25464,0.46473,0.19723,0.89373,0.79647,0.89333,0.65843,0.32788,0.47136,0.13263,8.516e-05,8.516e-05,8.516e-05
292,33724.8,0.25211,0.43613,0.19768,0.84403,0.82904,0.89018,0.66,0.32995,0.46815,0.1245,8.4764e-05,8.4764e-05,8.4764e-05
293,33840.3,0.24465,0.442,0.18885,0.84035,0.85515,0.89042,0.66103,0.34432,0.46075,0.13338,8.4368e-05,8.4368e-05,8.4368e-05
294,33955.7,0.25621,0.44247,0.20377,0.8389,0.82678,0.87867,0.63833,0.33884,0.48166,0.12568,8.3972e-05,8.3972e-05,8.3972e-05
295,34070.9,0.24741,0.42626,0.19334,0.87122,0.81029,0.89229,0.65367,0.32076,0.46796,0.11472,8.3576e-05,8.3576e-05,8.3576e-05
296,34186.4,0.25606,0.41506,0.21152,0.84915,0.8078,0.89338,0.6575,0.3265,0.46711,0.11815,8.318e-05,8.318e-05,8.318e-05
297,34302,0.25516,0.4326,0.19995,0.81905,0.84958,0.89067,0.6566,0.33129,0.46706,0.12299,8.2784e-05,8.2784e-05,8.2784e-05
298,34417.5,0.24987,0.44407,0.19884,0.85451,0.81894,0.89084,0.65095,0.34302,0.46925,0.13567,8.2388e-05,8.2388e-05,8.2388e-05
299,34533,0.25892,0.42959,0.19749,0.86593,0.84555,0.90855,0.66776,0.31995,0.45237,0.118,8.1992e-05,8.1992e-05,8.1992e-05
300,34648.7,0.25568,0.44041,0.19719,0.84411,0.84467,0.90307,0.66026,0.33842,0.45068,0.12831,8.1596e-05,8.1596e-05,8.1596e-05
301,34763.7,0.2468,0.43357,0.20365,0.83629,0.84958,0.89871,0.65942,0.34201,0.45721,0.12914,8.12e-05,8.12e-05,8.12e-05
302,34878.6,0.23171,0.42658,0.18349,0.84417,0.86012,0.89676,0.66041,0.33652,0.45154,0.12721,8.0804e-05,8.0804e-05,8.0804e-05
303,34993.4,0.23973,0.43422,0.19221,0.87532,0.84091,0.9041,0.65874,0.33376,0.45212,0.12803,8.0408e-05,8.0408e-05,8.0408e-05
304,35108.7,0.2494,0.43187,0.1896,0.85703,0.83488,0.89242,0.65368,0.32497,0.47982,0.11864,8.0012e-05,8.0012e-05,8.0012e-05
305,35223.6,0.25601,0.43697,0.1954,0.86705,0.79944,0.88902,0.65033,0.34423,0.47113,0.13055,7.9616e-05,7.9616e-05,7.9616e-05
306,35338.6,0.2533,0.4246,0.20632,0.8554,0.84041,0.8788,0.64612,0.34267,0.48054,0.12943,7.922e-05,7.922e-05,7.922e-05
307,35453.8,0.24767,0.42859,0.20293,0.86304,0.8468,0.885,0.64896,0.34187,0.48147,0.13184,7.8824e-05,7.8824e-05,7.8824e-05
308,35568.8,0.24066,0.41375,0.19098,0.86023,0.83008,0.87671,0.64368,0.3444,0.47737,0.13254,7.8428e-05,7.8428e-05,7.8428e-05
309,35684,0.26225,0.41972,0.21055,0.8761,0.80501,0.87656,0.64295,0.33371,0.48201,0.14374,7.8032e-05,7.8032e-05,7.8032e-05
310,35799.3,0.24612,0.41883,0.19213,0.87953,0.82173,0.87914,0.64747,0.33111,0.48184,0.13979,7.7636e-05,7.7636e-05,7.7636e-05
311,35914.4,0.23355,0.40928,0.17863,0.87367,0.84758,0.90121,0.66935,0.33614,0.46385,0.13296,7.724e-05,7.724e-05,7.724e-05
312,36029.5,0.25391,0.4115,0.20202,0.83545,0.83444,0.88305,0.64899,0.34444,0.47175,0.13866,7.6844e-05,7.6844e-05,7.6844e-05
313,36144.6,0.24431,0.45471,0.19528,0.85884,0.8273,0.89567,0.65129,0.3445,0.46619,0.13223,7.6448e-05,7.6448e-05,7.6448e-05
314,36259.7,0.24236,0.4411,0.1919,0.83991,0.86227,0.90682,0.65685,0.3287,0.46003,0.12289,7.6052e-05,7.6052e-05,7.6052e-05
315,36375.1,0.24144,0.43292,0.18584,0.81181,0.86351,0.89331,0.64756,0.33782,0.47072,0.1306,7.5656e-05,7.5656e-05,7.5656e-05
316,36490.4,0.24474,0.43614,0.18498,0.86787,0.77994,0.87781,0.64135,0.34265,0.46865,0.1312,7.526e-05,7.526e-05,7.526e-05
317,36605.5,0.24937,0.40829,0.20581,0.86754,0.82096,0.89383,0.65601,0.33551,0.46676,0.12823,7.4864e-05,7.4864e-05,7.4864e-05
318,36720.6,0.23525,0.41991,0.18169,0.86754,0.82096,0.8846,0.64853,0.34733,0.45002,0.13456,7.4468e-05,7.4468e-05,7.4468e-05
319,36835.6,0.25346,0.44467,0.20674,0.87799,0.81616,0.89622,0.65421,0.34284,0.44454,0.13852,7.4072e-05,7.4072e-05,7.4072e-05
320,36950.5,0.25018,0.43357,0.194,0.86148,0.82173,0.8936,0.65115,0.34641,0.45281,0.14176,7.3676e-05,7.3676e-05,7.3676e-05
321,37065.8,0.23956,0.43689,0.19453,0.87043,0.78596,0.87117,0.63248,0.36063,0.46152,0.16954,7.328e-05,7.328e-05,7.328e-05
322,37181.2,0.24204,0.41029,0.19253,0.85137,0.79387,0.86463,0.62837,0.35776,0.49671,0.14625,7.2884e-05,7.2884e-05,7.2884e-05
323,37296.3,0.25096,0.42215,0.19995,0.84841,0.82626,0.87303,0.63846,0.35278,0.48613,0.14565,7.2488e-05,7.2488e-05,7.2488e-05
324,37411.5,0.23431,0.43672,0.18683,0.83998,0.80419,0.87539,0.64177,0.36557,0.45761,0.15424,7.2092e-05,7.2092e-05,7.2092e-05
325,37526.8,0.23027,0.43368,0.18334,0.85523,0.8063,0.88671,0.64722,0.34729,0.45801,0.13961,7.1696e-05,7.1696e-05,7.1696e-05
326,37641.6,0.24105,0.40304,0.19278,0.87745,0.81771,0.89419,0.65286,0.35054,0.46254,0.13899,7.13e-05,7.13e-05,7.13e-05
327,37756.8,0.24999,0.41623,0.19512,0.83869,0.83287,0.88383,0.64707,0.34863,0.47107,0.13872,7.0904e-05,7.0904e-05,7.0904e-05
328,37871.8,0.24733,0.42101,0.19748,0.87171,0.80501,0.88332,0.65065,0.34671,0.46375,0.13874,7.0508e-05,7.0508e-05,7.0508e-05
329,37986.8,0.24445,0.41832,0.19187,0.87825,0.82173,0.90132,0.66405,0.32342,0.45954,0.12341,7.0112e-05,7.0112e-05,7.0112e-05
330,38102,0.23467,0.44644,0.18939,0.87221,0.83287,0.89806,0.65853,0.33172,0.4508,0.127,6.9716e-05,6.9716e-05,6.9716e-05
331,38217.3,0.25315,0.43285,0.2022,0.86232,0.81337,0.87621,0.6439,0.35967,0.46979,0.1575,6.932e-05,6.932e-05,6.932e-05
332,38332.4,0.24577,0.42019,0.19138,0.8732,0.81337,0.89075,0.65796,0.35031,0.44862,0.14306,6.8924e-05,6.8924e-05,6.8924e-05
333,38447.4,0.24988,0.41845,0.19152,0.87838,0.82173,0.89399,0.65442,0.35183,0.46143,0.14872,6.8528e-05,6.8528e-05,6.8528e-05
334,38562.4,0.23727,0.46308,0.18438,0.86756,0.83565,0.89282,0.65629,0.3604,0.44006,0.1537,6.8132e-05,6.8132e-05,6.8132e-05
335,38677.5,0.23328,0.42588,0.18573,0.88219,0.81616,0.88607,0.65312,0.36788,0.44324,0.16578,6.7736e-05,6.7736e-05,6.7736e-05
336,38792.3,0.24735,0.42117,0.19262,0.87761,0.79387,0.87316,0.64078,0.37995,0.45011,0.18894,6.734e-05,6.734e-05,6.734e-05
337,38907.2,0.2412,0.42607,0.19695,0.88941,0.78411,0.87869,0.64965,0.35553,0.45795,0.16644,6.6944e-05,6.6944e-05,6.6944e-05
338,39021.9,0.24692,0.40025,0.18881,0.88723,0.78895,0.886,0.65724,0.34067,0.47255,0.13131,6.6548e-05,6.6548e-05,6.6548e-05
339,39136.5,0.24145,0.43195,0.18878,0.8583,0.81616,0.88666,0.65618,0.34557,0.46332,0.14918,6.6152e-05,6.6152e-05,6.6152e-05
340,39251.4,0.26096,0.42043,0.20896,0.85188,0.84908,0.89983,0.66834,0.32327,0.4751,0.12065,6.5756e-05,6.5756e-05,6.5756e-05
341,39366.7,0.24041,0.42189,0.20441,0.85213,0.85076,0.90041,0.67234,0.32078,0.47382,0.11668,6.536e-05,6.536e-05,6.536e-05
342,39481.8,0.24116,0.43118,0.18335,0.86452,0.79987,0.86992,0.6475,0.35321,0.47361,0.15826,6.4964e-05,6.4964e-05,6.4964e-05
343,39596.9,0.251,0.4354,0.20931,0.87694,0.77414,0.87324,0.64063,0.36609,0.46958,0.154,6.4568e-05,6.4568e-05,6.4568e-05
344,39712,0.23588,0.43705,0.17785,0.87871,0.81894,0.89225,0.65263,0.3494,0.45803,0.13408,6.4172e-05,6.4172e-05,6.4172e-05
345,39826.9,0.23279,0.41017,0.18504,0.89571,0.79109,0.88344,0.65159,0.36553,0.45469,0.15373,6.3776e-05,6.3776e-05,6.3776e-05
346,39942,0.23635,0.41735,0.18815,0.88615,0.8078,0.88055,0.64346,0.36271,0.45032,0.15343,6.338e-05,6.338e-05,6.338e-05
347,40057.1,0.23932,0.46213,0.18684,0.88528,0.81616,0.9044,0.66366,0.33247,0.45098,0.12532,6.2984e-05,6.2984e-05,6.2984e-05
348,40172.3,0.22429,0.39567,0.17524,0.87658,0.8273,0.88737,0.64725,0.36466,0.46207,0.1525,6.2588e-05,6.2588e-05,6.2588e-05
349,40287.9,0.22927,0.40939,0.18207,0.88014,0.81814,0.87228,0.6268,0.36801,0.47406,0.15682,6.2192e-05,6.2192e-05,6.2192e-05
350,40403.4,0.23412,0.42439,0.1836,0.89707,0.79944,0.87901,0.63766,0.34821,0.46291,0.13959,6.1796e-05,6.1796e-05,6.1796e-05
351,40518.6,0.24224,0.42098,0.18491,0.89052,0.8273,0.88883,0.65152,0.3372,0.45728,0.13107,6.14e-05,6.14e-05,6.14e-05
352,40633.2,0.22487,0.42797,0.18282,0.87826,0.81894,0.87928,0.64373,0.33137,0.4643,0.12991,6.1004e-05,6.1004e-05,6.1004e-05
353,40748.3,0.23073,0.4165,0.16789,0.88026,0.82173,0.87997,0.64393,0.33836,0.46438,0.13239,6.0608e-05,6.0608e-05,6.0608e-05
354,40863.6,0.23116,0.43876,0.18297,0.87449,0.83453,0.89251,0.65087,0.3326,0.45899,0.12601,6.0212e-05,6.0212e-05,6.0212e-05
355,40979,0.22839,0.42535,0.18647,0.9001,0.82173,0.8945,0.64975,0.3461,0.46046,0.1354,5.9816e-05,5.9816e-05,5.9816e-05
356,41094.1,0.23015,0.39827,0.1818,0.84538,0.85288,0.8924,0.64642,0.3411,0.45074,0.1315,5.942e-05,5.942e-05,5.942e-05
357,41209.4,0.22554,0.40409,0.18505,0.88277,0.83008,0.8897,0.64736,0.33231,0.47626,0.12788,5.9024e-05,5.9024e-05,5.9024e-05
358,41324.6,0.24279,0.40702,0.19648,0.9041,0.8078,0.88982,0.65501,0.33698,0.45398,0.13462,5.8628e-05,5.8628e-05,5.8628e-05
359,41439.6,0.23021,0.40201,0.18094,0.87963,0.83008,0.90239,0.67052,0.32078,0.46186,0.12448,5.8232e-05,5.8232e-05,5.8232e-05
360,41554.7,0.22497,0.41614,0.17915,0.88031,0.84001,0.91725,0.68026,0.31486,0.43809,0.1151,5.7836e-05,5.7836e-05,5.7836e-05
361,41670,0.23632,0.42677,0.17955,0.88484,0.8347,0.90649,0.67396,0.33427,0.43803,0.13059,5.744e-05,5.744e-05,5.744e-05
